math_score,sex,education,BSBM16A,BSBM16B,BSBM16C,BSBM16D,BSBM16E,BSBM16F,BSBM16G,BSBM16H,BSBM16I,BSBM17A,BSBM17B,BSBM17C,BSBM17D,BSBM17E,BSBM17F,BSBM17G,BSBM19A,BSBM19B,BSBM19C,BSBM19D,BSBM19E,BSBM19F,BSBM19G,BSBM19H,BSBM19I,BSBM20A,BSBM20B,BSBM20C,BSBM20D,BSBM20E,BSBM20F,BSBM20G,BSBM20H,BSBM20I,interest,teaching,success,importance
513.54273,0,Don't Know,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.3333333333333333,1.0,2.3333333333333335,4.0
483.69622,0,University or Higher,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,2.0,2.4285714285714284,2.4444444444444446,2.888888888888889
397.14752,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.2857142857142856,2.0,4.0
454.98863,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.111111111111111,1.0,3.0,4.0
386.65123,0,Don't Know,3.0,1.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.6666666666666665,2.142857142857143,3.0,2.5555555555555554
470.32044,0,University or Higher,3.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.2857142857142856,2.6666666666666665,4.0
497.21753,0,University or Higher,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5714285714285716,2.2222222222222223,3.7777777777777777
501.66955,0,Secondary or lower,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5555555555555556,1.1428571428571428,1.4444444444444444,1.1111111111111112
502.84545,0,Post-Secondary,1.0,3.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.3333333333333335,3.2857142857142856,2.0,4.0
506.60084,0,Don't Know,1.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.7777777777777777,1.5714285714285714,2.6666666666666665,4.0
541.85089,0,Don't Know,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.5555555555555554,2.4285714285714284,3.4444444444444446,3.7777777777777777
453.53246,0,Secondary or lower,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,2.4285714285714284,3.4444444444444446,3.6666666666666665
547.50475,0,University or Higher,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.5555555555555556,1.7142857142857142,2.2222222222222223,3.0
501.50631,0,Don't Know,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6666666666666667,1.8571428571428572,2.4444444444444446,4.0
506.38148,0,Secondary or lower,3.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,2.888888888888889,3.4444444444444446
415.5518,0,Post-Secondary,2.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.3333333333333335,1.7142857142857142,2.6666666666666665,4.0
413.37306,0,Don't Know,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.111111111111111,3.5714285714285716,2.888888888888889,3.7777777777777777
520.39509,0,University or Higher,4.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.111111111111111,3.5714285714285716,2.5555555555555554,2.7777777777777777
529.13199,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.888888888888889,4.0
583.20946,0,Secondary or lower,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.7777777777777777,3.5714285714285716,2.5555555555555554,3.2222222222222223
461.42575,0,Secondary or lower,4.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.5555555555555554,2.2857142857142856,2.111111111111111,3.6666666666666665
465.81898,0,Don't Know,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.3333333333333335,4.0
486.1137,0,Don't Know,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.888888888888889,3.5714285714285716,2.4444444444444446,3.5555555555555554
390.37144,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.3333333333333335,4.0,2.0,3.3333333333333335
404.22314,0,Post-Secondary,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.4444444444444446,3.857142857142857,2.5555555555555554,3.6666666666666665
541.42719,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,2.888888888888889,4.0
454.90622,0,University or Higher,4.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.2222222222222223,3.857142857142857,2.3333333333333335,3.5555555555555554
526.77063,0,Don't Know,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.857142857142857,2.4444444444444446,3.888888888888889
443.65496,0,Post-Secondary,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.5555555555555554,3.888888888888889
462.28618,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,2.888888888888889,4.0,3.888888888888889,3.2222222222222223
377.58394,0,Post-Secondary,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.888888888888889,4.0,2.4444444444444446,4.0
503.3854,0,University or Higher,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.4444444444444446,4.0,2.6666666666666665,3.5555555555555554
465.26555,0,Don't Know,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.5555555555555554,2.4285714285714284,2.4444444444444446,2.5555555555555554
455.70496,0,University or Higher,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.888888888888889,4.0,2.4444444444444446,4.0
541.88118,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.857142857142857,2.6666666666666665,4.0
507.13434,0,Don't Know,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.2222222222222223,3.7142857142857144,2.5555555555555554,3.888888888888889
453.21276,0,Secondary or lower,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.4444444444444446,3.7142857142857144,2.2222222222222223,3.6666666666666665
475.62777,0,Don't Know,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.142857142857143,2.7777777777777777,3.0
446.52231,0,Secondary or lower,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,2.7777777777777777,3.857142857142857,2.5555555555555554,2.4444444444444446
490.07243,0,Don't Know,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.2222222222222223,3.7142857142857144,2.5555555555555554,3.3333333333333335
583.81778,0,Don't Know,4.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.888888888888889,4.0,3.111111111111111,3.6666666666666665
436.58468,0,University or Higher,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.7777777777777777,3.4285714285714284,2.4444444444444446,3.7777777777777777
342.86861,0,Don't Know,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.4285714285714284,3.2222222222222223,3.2222222222222223
364.90524,0,Don't Know,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.857142857142857,2.2222222222222223,2.888888888888889
416.86855,0,University or Higher,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.8888888888888888,3.142857142857143,2.7777777777777777,2.2222222222222223
495.50369,0,Post-Secondary,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.111111111111111,4.0
429.25172,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,2.7777777777777777,3.7777777777777777
510.51447,0,Don't Know,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,2.888888888888889,3.5714285714285716,3.5555555555555554,2.111111111111111
506.47691,0,Don't Know,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.888888888888889,4.0,2.0,4.0
629.92457,0,Secondary or lower,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.6666666666666665,2.7142857142857144,2.7777777777777777,3.5555555555555554
506.71531,0,Secondary or lower,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.2222222222222223,3.7142857142857144,2.2222222222222223,3.3333333333333335
440.26703,0,Secondary or lower,3.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,2.888888888888889,3.857142857142857,3.5555555555555554,3.3333333333333335
517.84843,0,Don't Know,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,3.111111111111111,3.0,3.0,3.0
509.49158,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.3333333333333335,3.857142857142857,3.2222222222222223,3.888888888888889
502.15929,0,Don't Know,4.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.857142857142857,3.111111111111111,3.6666666666666665
426.7652,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,3.111111111111111,3.4285714285714284,2.7777777777777777,2.3333333333333335
470.19762,0,Don't Know,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.6666666666666665,3.5714285714285716,2.6666666666666665,2.6666666666666665
342.21319,0,Post-Secondary,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.6666666666666665,3.4285714285714284,2.5555555555555554,2.6666666666666665
456.67897,0,Secondary or lower,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.5555555555555554,2.857142857142857,2.4444444444444446,2.5555555555555554
395.30718,0,Don't Know,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4444444444444446,3.0,2.7777777777777777,4.0
274.39893,0,Secondary or lower,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.4444444444444444,3.857142857142857,2.4444444444444446,3.6666666666666665
509.0965,0,Post-Secondary,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.142857142857143,2.6666666666666665,3.888888888888889
436.80795,0,Secondary or lower,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.2222222222222223,3.5714285714285716,2.6666666666666665,3.111111111111111
508.23462,0,Don't Know,3.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,2.7777777777777777,2.857142857142857,2.6666666666666665,3.0
473.20717,0,Don't Know,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.5555555555555554,2.0,2.7777777777777777,3.111111111111111
319.40399,0,Don't Know,3.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.6666666666666665,2.857142857142857,2.6666666666666665,2.888888888888889
477.25631,0,Secondary or lower,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.3333333333333335,3.0,2.3333333333333335,3.3333333333333335
499.33982,0,Secondary or lower,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.5555555555555554,2.7142857142857144,2.6666666666666665,2.5555555555555554
407.47934,0,Post-Secondary,4.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.6666666666666665,3.142857142857143,2.2222222222222223,2.7777777777777777
474.63294,0,Secondary or lower,4.0,3.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.6666666666666665,2.7142857142857144,2.5555555555555554,2.5555555555555554
525.92724,1,Post-Secondary,3.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,2.4444444444444446,3.7142857142857144,1.3333333333333333,3.5555555555555554
573.76446,1,Don't Know,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.5555555555555554,3.142857142857143,2.2222222222222223,3.888888888888889
573.63451,1,University or Higher,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.2857142857142856,3.0,2.6666666666666665
452.11214,1,University or Higher,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.6666666666666667,1.8571428571428572,1.0,2.111111111111111
585.12229,1,University or Higher,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,2.4444444444444446,2.5714285714285716,3.0,3.0
524.75246,1,Don't Know,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,2.6666666666666665,3.2857142857142856,2.888888888888889,3.0
